amount,transactionAmountLevel,taxHavenRiskLevel,transactionType,isFraud
296.87,LOW,NONE,DOMESTIC,0
1424.61,HIGH,NONE,DOMESTIC,0
522.49,MEDIUM,NONE,DOMESTIC,1
1979.54,HIGH,NONE,INTERNATIONAL,0
203.15,LOW,NONE,INTERNATIONAL,0
5543.76,HIGH,NONE,DOMESTIC,0
114.24,LOW,MEDIUM,INTERNATIONAL,0
78.17,LOW,NONE,DOMESTIC,0
42.95,LOW,LOW,DOMESTIC,0
5117.96,HIGH,NONE,DOMESTIC,0
665.06,MEDIUM,NONE,INTERNATIONAL,0
140.13,LOW,NONE,DOMESTIC,0
1187.74,HIGH,NONE,DOMESTIC,0
556.69,MEDIUM,NONE,DOMESTIC,0
3127.22,HIGH,NONE,DOMESTIC,0
27.22,LOW,HIGH,INTERNATIONAL,0
153.76,LOW,NONE,DOMESTIC,0
117.83,LOW,NONE,DOMESTIC,0
15.32,LOW,NONE,DOMESTIC,0
920.64,MEDIUM,NONE,DOMESTIC,1
152.72,LOW,NONE,DOMESTIC,0
597.13,MEDIUM,NONE,DOMESTIC,0
5320.48,HIGH,LOW,INTERNATIONAL,0
136.56,LOW,NONE,INTERNATIONAL,0
124.6,LOW,NONE,INTERNATIONAL,0
258.22,LOW,NONE,DOMESTIC,1
834.15,MEDIUM,NONE,DOMESTIC,0
102.37,LOW,NONE,DOMESTIC,0
93.86,LOW,NONE,DOMESTIC,1
916.75,MEDIUM,NONE,INTERNATIONAL,0
366.79,LOW,NONE,DOMESTIC,0
13.92,LOW,NONE,DOMESTIC,0
42.07,LOW,NONE,DOMESTIC,0
1669.53,HIGH,NONE,DOMESTIC,1
378.51,LOW,NONE,DOMESTIC,0
78.62,LOW,NONE,DOMESTIC,0
174.79,LOW,NONE,DOMESTIC,0
223.97,LOW,LOW,DOMESTIC,0
593.99,MEDIUM,NONE,DOMESTIC,0
35.16,LOW,NONE,INTERNATIONAL,0
70.69,LOW,NONE,DOMESTIC,0
318.02,LOW,NONE,DOMESTIC,0
192.26,LOW,NONE,DOMESTIC,0
476.1,LOW,NONE,DOMESTIC,0
41.84,LOW,NONE,INTERNATIONAL,0
356.29,LOW,NONE,DOMESTIC,0
960.32,MEDIUM,LOW,INTERNATIONAL,0
424.47,LOW,NONE,INTERNATIONAL,0
265.45,LOW,NONE,DOMESTIC,0
193.29,LOW,NONE,DOMESTIC,1
71.28,LOW,NONE,DOMESTIC,0
199.62,LOW,NONE,DOMESTIC,0
1204.99,HIGH,NONE,DOMESTIC,0
187.34,LOW,NONE,DOMESTIC,1
66.18,LOW,NONE,DOMESTIC,0
113.19,LOW,NONE,DOMESTIC,0
288.52,LOW,NONE,DOMESTIC,0
132.87,LOW,NONE,DOMESTIC,1
423.6,LOW,NONE,INTERNATIONAL,0
445.62,LOW,NONE,DOMESTIC,0
730.52,MEDIUM,NONE,DOMESTIC,0
1503.32,HIGH,HIGH,INTERNATIONAL,1
843.9,MEDIUM,NONE,DOMESTIC,0
62.33,LOW,NONE,DOMESTIC,0
64.97,LOW,NONE,DOMESTIC,0
198.61,LOW,NONE,DOMESTIC,0
119.65,LOW,NONE,INTERNATIONAL,0
47.32,LOW,NONE,DOMESTIC,0
121.19,LOW,NONE,DOMESTIC,0
115.94,LOW,NONE,DOMESTIC,0
88.82,LOW,LOW,DOMESTIC,0
143.64,LOW,NONE,DOMESTIC,0
1079.81,HIGH,HIGH,INTERNATIONAL,1
287.9,LOW,NONE,DOMESTIC,0
6189.25,HIGH,NONE,DOMESTIC,0
276.94,LOW,NONE,DOMESTIC,0
148.72,LOW,NONE,INTERNATIONAL,0
221.23,LOW,NONE,DOMESTIC,0
311.03,LOW,NONE,DOMESTIC,0
395.92,LOW,NONE,DOMESTIC,0
3630.73,HIGH,LOW,INTERNATIONAL,1
70.28,LOW,NONE,DOMESTIC,0
701.58,MEDIUM,HIGH,INTERNATIONAL,1
291.22,LOW,NONE,DOMESTIC,0
26.38,LOW,NONE,INTERNATIONAL,0
622.7,MEDIUM,NONE,INTERNATIONAL,0
1217.94,HIGH,NONE,DOMESTIC,0
69.16,LOW,NONE,DOMESTIC,0
217.36,LOW,NONE,DOMESTIC,0
21.42,LOW,NONE,DOMESTIC,0
40.21,LOW,NONE,DOMESTIC,0
905.48,MEDIUM,NONE,DOMESTIC,0
117.21,LOW,NONE,INTERNATIONAL,0
49.24,LOW,NONE,DOMESTIC,0
299.88,LOW,NONE,DOMESTIC,0
108.68,LOW,NONE,DOMESTIC,0
116.51,LOW,NONE,DOMESTIC,0
596.88,MEDIUM,NONE,DOMESTIC,0
45.85,LOW,NONE,DOMESTIC,0
64.81,LOW,NONE,DOMESTIC,0
270.87,LOW,MEDIUM,INTERNATIONAL,0
814.3,MEDIUM,NONE,DOMESTIC,0
1170.45,HIGH,NONE,INTERNATIONAL,0
89.64,LOW,NONE,DOMESTIC,0
779.84,MEDIUM,NONE,DOMESTIC,0
76.33,LOW,NONE,DOMESTIC,0
2588.96,HIGH,NONE,DOMESTIC,1
47.61,LOW,HIGH,INTERNATIONAL,1
1322.23,HIGH,NONE,DOMESTIC,0
90.68,LOW,NONE,DOMESTIC,0
3332.61,HIGH,NONE,INTERNATIONAL,0
488.78,LOW,NONE,DOMESTIC,0
55.81,LOW,NONE,INTERNATIONAL,0
108.7,LOW,NONE,DOMESTIC,0
631.58,MEDIUM,NONE,INTERNATIONAL,1
911.14,MEDIUM,NONE,DOMESTIC,0
199.97,LOW,NONE,DOMESTIC,0
233.67,LOW,NONE,DOMESTIC,0
612.41,MEDIUM,NONE,DOMESTIC,0
262.84,LOW,NONE,INTERNATIONAL,0
38.37,LOW,NONE,DOMESTIC,0
73.41,LOW,NONE,DOMESTIC,0
302.19,LOW,NONE,DOMESTIC,0
1135.16,HIGH,NONE,INTERNATIONAL,0
1949.26,HIGH,NONE,DOMESTIC,0
630.17,MEDIUM,LOW,INTERNATIONAL,0
324.24,LOW,NONE,DOMESTIC,0
604.58,MEDIUM,NONE,INTERNATIONAL,0
89.44,LOW,NONE,DOMESTIC,0
178.89,LOW,NONE,DOMESTIC,0
72.32,LOW,NONE,DOMESTIC,0
40.77,LOW,NONE,DOMESTIC,0
345.13,LOW,NONE,INTERNATIONAL,0
282.61,LOW,HIGH,INTERNATIONAL,0
556.66,MEDIUM,NONE,DOMESTIC,0
459.84,LOW,NONE,INTERNATIONAL,0
305.27,LOW,NONE,DOMESTIC,0
466.41,LOW,LOW,DOMESTIC,0
207.68,LOW,NONE,DOMESTIC,0
384.15,LOW,NONE,DOMESTIC,0
82.54,LOW,NONE,DOMESTIC,0
362.39,LOW,NONE,DOMESTIC,0
542.39,MEDIUM,NONE,DOMESTIC,0
89.08,LOW,NONE,INTERNATIONAL,0
235.95,LOW,NONE,INTERNATIONAL,0
94.8,LOW,NONE,DOMESTIC,0
108.08,LOW,NONE,DOMESTIC,0
48.18,LOW,NONE,INTERNATIONAL,0
1214.91,HIGH,NONE,DOMESTIC,0
927.32,MEDIUM,NONE,INTERNATIONAL,0
454.48,LOW,NONE,DOMESTIC,0
3152.94,HIGH,NONE,DOMESTIC,0
170.4,LOW,NONE,DOMESTIC,0
13180.67,HIGH,NONE,INTERNATIONAL,0
161.82,LOW,NONE,INTERNATIONAL,0
310.49,LOW,NONE,DOMESTIC,0
128.59,LOW,NONE,INTERNATIONAL,0
363.68,LOW,NONE,INTERNATIONAL,0
679.74,MEDIUM,NONE,DOMESTIC,0
188.64,LOW,NONE,INTERNATIONAL,0
2421.64,HIGH,NONE,DOMESTIC,0
303.83,LOW,NONE,DOMESTIC,0
316.96,LOW,NONE,DOMESTIC,1
64.49,LOW,MEDIUM,INTERNATIONAL,0
387.07,LOW,NONE,INTERNATIONAL,0
183.59,LOW,NONE,DOMESTIC,0
96.79,LOW,LOW,DOMESTIC,0
77.12,LOW,NONE,DOMESTIC,0
8107.2,HIGH,HIGH,INTERNATIONAL,1
154.15,LOW,NONE,INTERNATIONAL,0
30.77,LOW,NONE,DOMESTIC,0
85.72,LOW,NONE,DOMESTIC,0
205.21,LOW,NONE,DOMESTIC,0
460.18,LOW,HIGH,DOMESTIC,1
465.26,LOW,NONE,DOMESTIC,0
548.43,MEDIUM,MEDIUM,DOMESTIC,0
92.12,LOW,NONE,DOMESTIC,0
348.36,LOW,NONE,DOMESTIC,0
67.42,LOW,HIGH,INTERNATIONAL,1
95.31,LOW,NONE,DOMESTIC,0
63.73,LOW,HIGH,DOMESTIC,1
44.23,LOW,LOW,INTERNATIONAL,0
925.48,MEDIUM,NONE,INTERNATIONAL,0
557.38,MEDIUM,NONE,DOMESTIC,0
822.32,MEDIUM,NONE,DOMESTIC,0
231.99,LOW,NONE,DOMESTIC,1
627.86,MEDIUM,NONE,DOMESTIC,0
20.41,LOW,NONE,DOMESTIC,0
705.42,MEDIUM,NONE,DOMESTIC,0
279.43,LOW,NONE,DOMESTIC,0
512.97,MEDIUM,NONE,DOMESTIC,0
367.48,LOW,NONE,DOMESTIC,0
58.04,LOW,NONE,DOMESTIC,0
29.12,LOW,LOW,DOMESTIC,0
84.13,LOW,NONE,DOMESTIC,0
471.66,LOW,NONE,INTERNATIONAL,0
558.5,MEDIUM,NONE,DOMESTIC,0
34.71,LOW,LOW,DOMESTIC,0
58.51,LOW,NONE,DOMESTIC,0
82.87,LOW,NONE,DOMESTIC,0
135.81,LOW,NONE,INTERNATIONAL,0
34.98,LOW,NONE,INTERNATIONAL,0
32.26,LOW,NONE,DOMESTIC,0
72.54,LOW,NONE,DOMESTIC,0
247.17,LOW,NONE,DOMESTIC,0
44.69,LOW,NONE,DOMESTIC,0
188.16,LOW,NONE,DOMESTIC,0
918.44,MEDIUM,NONE,INTERNATIONAL,0
37.95,LOW,NONE,INTERNATIONAL,1
166.49,LOW,NONE,DOMESTIC,0
877.48,MEDIUM,NONE,DOMESTIC,0
125.08,LOW,NONE,DOMESTIC,0
101.41,LOW,NONE,DOMESTIC,0
1058.22,HIGH,NONE,DOMESTIC,0
145.51,LOW,HIGH,INTERNATIONAL,0
977.2,MEDIUM,NONE,INTERNATIONAL,0
392.58,LOW,NONE,DOMESTIC,0
138.49,LOW,NONE,DOMESTIC,0
420.4,LOW,NONE,DOMESTIC,0
339.08,LOW,NONE,INTERNATIONAL,0
872.9,MEDIUM,NONE,DOMESTIC,0
104.94,LOW,NONE,DOMESTIC,0
232.58,LOW,NONE,DOMESTIC,0
202.47,LOW,NONE,DOMESTIC,0
569.2,MEDIUM,NONE,DOMESTIC,1
55.13,LOW,NONE,DOMESTIC,0
868.31,MEDIUM,NONE,DOMESTIC,0
412.89,LOW,NONE,INTERNATIONAL,0
37.18,LOW,NONE,DOMESTIC,0
1124.15,HIGH,NONE,DOMESTIC,0
4490.2,HIGH,NONE,INTERNATIONAL,0
850.74,MEDIUM,NONE,DOMESTIC,0
1510.29,HIGH,NONE,DOMESTIC,0
246.87,LOW,NONE,DOMESTIC,0
23.35,LOW,NONE,DOMESTIC,0
18.25,LOW,NONE,INTERNATIONAL,0
310.44,LOW,NONE,DOMESTIC,0
98.93,LOW,NONE,DOMESTIC,0
64.0,LOW,NONE,DOMESTIC,0
202.13,LOW,NONE,DOMESTIC,0
505.06,MEDIUM,NONE,DOMESTIC,0
30.95,LOW,LOW,INTERNATIONAL,0
120.02,LOW,MEDIUM,INTERNATIONAL,0
1689.1,HIGH,LOW,INTERNATIONAL,0
51.52,LOW,NONE,DOMESTIC,0
711.81,MEDIUM,NONE,DOMESTIC,0
114.35,LOW,NONE,INTERNATIONAL,0
459.64,LOW,NONE,DOMESTIC,0
967.79,MEDIUM,NONE,DOMESTIC,0
598.46,MEDIUM,NONE,INTERNATIONAL,0
750.69,MEDIUM,NONE,DOMESTIC,0
46.48,LOW,NONE,DOMESTIC,0
989.37,MEDIUM,NONE,INTERNATIONAL,0
69.58,LOW,NONE,DOMESTIC,0
312.31,LOW,LOW,DOMESTIC,0
311.77,LOW,NONE,DOMESTIC,0
423.5,LOW,NONE,INTERNATIONAL,0
346.72,LOW,NONE,DOMESTIC,1
70.42,LOW,NONE,INTERNATIONAL,0
35.56,LOW,NONE,DOMESTIC,0
714.3,MEDIUM,NONE,DOMESTIC,0
282.73,LOW,NONE,DOMESTIC,0
1038.24,HIGH,NONE,DOMESTIC,0
207.11,LOW,NONE,DOMESTIC,1
33.0,LOW,NONE,DOMESTIC,0
810.7,MEDIUM,NONE,DOMESTIC,0
133.44,LOW,NONE,DOMESTIC,0
349.09,LOW,NONE,INTERNATIONAL,0
91.79,LOW,LOW,INTERNATIONAL,0
2025.22,HIGH,NONE,DOMESTIC,1
67.37,LOW,NONE,DOMESTIC,0
139.5,LOW,NONE,DOMESTIC,0
254.34,LOW,NONE,DOMESTIC,0
50.36,LOW,NONE,DOMESTIC,0
343.72,LOW,NONE,DOMESTIC,0
1938.57,HIGH,NONE,DOMESTIC,0
113.47,LOW,NONE,DOMESTIC,0
375.05,LOW,NONE,INTERNATIONAL,1
5.38,LOW,NONE,DOMESTIC,0
208.74,LOW,NONE,DOMESTIC,0
144.17,LOW,HIGH,DOMESTIC,0
72.87,LOW,NONE,DOMESTIC,0
947.27,MEDIUM,NONE,DOMESTIC,0
141.63,LOW,NONE,DOMESTIC,0
173.13,LOW,NONE,DOMESTIC,0
132.21,LOW,NONE,DOMESTIC,0
16.54,LOW,NONE,DOMESTIC,0
47.72,LOW,NONE,DOMESTIC,0
805.21,MEDIUM,NONE,INTERNATIONAL,0
12.75,LOW,NONE,INTERNATIONAL,0
78.19,LOW,NONE,INTERNATIONAL,0
128.25,LOW,NONE,DOMESTIC,0
2315.82,HIGH,NONE,DOMESTIC,0
620.95,MEDIUM,NONE,DOMESTIC,0
103.69,LOW,NONE,INTERNATIONAL,0
1280.14,HIGH,NONE,INTERNATIONAL,0
80.96,LOW,NONE,INTERNATIONAL,0
859.12,MEDIUM,NONE,DOMESTIC,0
35.13,LOW,NONE,DOMESTIC,0
936.85,MEDIUM,NONE,INTERNATIONAL,0
127.15,LOW,NONE,DOMESTIC,0
54.88,LOW,NONE,DOMESTIC,0
164.1,LOW,NONE,DOMESTIC,0
319.91,LOW,NONE,DOMESTIC,1
112.81,LOW,NONE,DOMESTIC,0
464.73,LOW,NONE,DOMESTIC,0
100.14,LOW,NONE,INTERNATIONAL,0
508.33,MEDIUM,MEDIUM,INTERNATIONAL,0
399.67,LOW,NONE,INTERNATIONAL,0
202.63,LOW,NONE,DOMESTIC,0
121.24,LOW,NONE,DOMESTIC,0
269.94,LOW,NONE,DOMESTIC,0
462.42,LOW,LOW,INTERNATIONAL,0
3558.36,HIGH,HIGH,DOMESTIC,0
781.99,MEDIUM,NONE,INTERNATIONAL,0
821.57,MEDIUM,NONE,DOMESTIC,0
14230.16,HIGH,NONE,DOMESTIC,0
441.5,LOW,HIGH,INTERNATIONAL,1
423.22,LOW,NONE,DOMESTIC,0
569.1,MEDIUM,NONE,INTERNATIONAL,0
56.35,LOW,LOW,DOMESTIC,0
120.83,LOW,LOW,DOMESTIC,0
111.09,LOW,NONE,DOMESTIC,0
527.37,MEDIUM,NONE,INTERNATIONAL,0
173.9,LOW,NONE,DOMESTIC,0
265.13,LOW,MEDIUM,INTERNATIONAL,1
954.98,MEDIUM,NONE,INTERNATIONAL,0
705.48,MEDIUM,NONE,DOMESTIC,0
176.85,LOW,NONE,INTERNATIONAL,0
89.04,LOW,NONE,INTERNATIONAL,0
1018.67,HIGH,NONE,DOMESTIC,0
625.39,MEDIUM,LOW,INTERNATIONAL,1
25.16,LOW,NONE,DOMESTIC,0
144.15,LOW,NONE,DOMESTIC,0
275.08,LOW,NONE,DOMESTIC,0
629.58,MEDIUM,NONE,INTERNATIONAL,0
751.65,MEDIUM,NONE,DOMESTIC,0
322.76,LOW,LOW,DOMESTIC,0
484.79,LOW,NONE,DOMESTIC,0
239.9,LOW,NONE,DOMESTIC,0
88.58,LOW,NONE,INTERNATIONAL,0
154.61,LOW,NONE,INTERNATIONAL,0
225.71,LOW,NONE,DOMESTIC,0
209.94,LOW,NONE,DOMESTIC,0
17.26,LOW,NONE,INTERNATIONAL,0
128.64,LOW,NONE,DOMESTIC,0
237.34,LOW,NONE,DOMESTIC,0
150.47,LOW,NONE,INTERNATIONAL,0
157.66,LOW,LOW,INTERNATIONAL,0
425.14,LOW,NONE,DOMESTIC,0
51.27,LOW,NONE,DOMESTIC,0
24.43,LOW,NONE,INTERNATIONAL,0
137.5,LOW,NONE,DOMESTIC,0
617.19,MEDIUM,NONE,DOMESTIC,0
2146.99,HIGH,NONE,INTERNATIONAL,0
632.39,MEDIUM,NONE,DOMESTIC,0
30.31,LOW,NONE,DOMESTIC,0
160.76,LOW,NONE,DOMESTIC,0
311.09,LOW,NONE,DOMESTIC,0
279.6,LOW,NONE,DOMESTIC,0
455.63,LOW,NONE,DOMESTIC,0
63.79,LOW,NONE,DOMESTIC,0
240.16,LOW,LOW,INTERNATIONAL,0
388.02,LOW,NONE,DOMESTIC,0
670.67,MEDIUM,NONE,DOMESTIC,0
74.14,LOW,NONE,DOMESTIC,0
138.06,LOW,NONE,DOMESTIC,0
5.72,LOW,NONE,INTERNATIONAL,1
95.07,LOW,NONE,DOMESTIC,0
108.38,LOW,NONE,DOMESTIC,0
55.54,LOW,HIGH,INTERNATIONAL,0
275.12,LOW,NONE,DOMESTIC,0
204.0,LOW,NONE,DOMESTIC,0
10.42,LOW,NONE,INTERNATIONAL,0
294.29,LOW,NONE,DOMESTIC,0
62.83,LOW,NONE,INTERNATIONAL,0
423.82,LOW,MEDIUM,INTERNATIONAL,0
38.98,LOW,NONE,INTERNATIONAL,0
229.09,LOW,NONE,DOMESTIC,0
150.11,LOW,NONE,INTERNATIONAL,0
331.23,LOW,HIGH,DOMESTIC,0
260.33,LOW,NONE,DOMESTIC,0
155.89,LOW,LOW,INTERNATIONAL,1
27.65,LOW,NONE,DOMESTIC,0
29.95,LOW,NONE,INTERNATIONAL,0
100.02,LOW,NONE,DOMESTIC,0
217.55,LOW,NONE,DOMESTIC,0
96.79,LOW,NONE,DOMESTIC,0
511.66,MEDIUM,NONE,INTERNATIONAL,0
150.91,LOW,NONE,DOMESTIC,0
59.79,LOW,NONE,DOMESTIC,0
151.14,LOW,NONE,DOMESTIC,0
298.43,LOW,NONE,INTERNATIONAL,0
341.12,LOW,NONE,DOMESTIC,0
2777.87,HIGH,NONE,DOMESTIC,0
89.17,LOW,NONE,DOMESTIC,0
199.22,LOW,NONE,DOMESTIC,0
391.07,LOW,NONE,DOMESTIC,0
213.15,LOW,NONE,DOMESTIC,0
111.92,LOW,NONE,INTERNATIONAL,0
27.17,LOW,LOW,INTERNATIONAL,1
110.39,LOW,NONE,DOMESTIC,0
51.63,LOW,NONE,DOMESTIC,0
21.39,LOW,NONE,DOMESTIC,1
75.15,LOW,NONE,INTERNATIONAL,0
53.52,LOW,NONE,DOMESTIC,0
483.83,LOW,NONE,DOMESTIC,0
495.27,LOW,NONE,INTERNATIONAL,0
64.94,LOW,NONE,DOMESTIC,1
154.83,LOW,NONE,DOMESTIC,0
17.9,LOW,NONE,DOMESTIC,0
112.87,LOW,NONE,DOMESTIC,0
377.0,LOW,NONE,DOMESTIC,0
670.01,MEDIUM,NONE,INTERNATIONAL,1
84.02,LOW,NONE,DOMESTIC,0
910.17,MEDIUM,NONE,DOMESTIC,0
28.43,LOW,NONE,INTERNATIONAL,0
40.83,LOW,LOW,INTERNATIONAL,0
573.45,MEDIUM,NONE,DOMESTIC,0
2099.89,HIGH,NONE,INTERNATIONAL,0
428.27,LOW,NONE,DOMESTIC,0
208.34,LOW,NONE,DOMESTIC,1
11.36,LOW,NONE,DOMESTIC,0
14.34,LOW,NONE,DOMESTIC,0
262.0,LOW,MEDIUM,INTERNATIONAL,1
135.67,LOW,NONE,INTERNATIONAL,0
49.44,LOW,NONE,DOMESTIC,0
240.35,LOW,NONE,DOMESTIC,0
256.99,LOW,MEDIUM,INTERNATIONAL,0
787.28,MEDIUM,NONE,DOMESTIC,0
264.55,LOW,NONE,DOMESTIC,0
1155.12,HIGH,NONE,DOMESTIC,0
222.39,LOW,MEDIUM,DOMESTIC,0
188.28,LOW,NONE,DOMESTIC,0
925.61,MEDIUM,NONE,INTERNATIONAL,0
58.72,LOW,NONE,DOMESTIC,0
9829.38,HIGH,NONE,DOMESTIC,0
365.12,LOW,HIGH,INTERNATIONAL,0
367.88,LOW,NONE,DOMESTIC,0
446.98,LOW,NONE,INTERNATIONAL,0
2773.21,HIGH,NONE,DOMESTIC,0
641.31,MEDIUM,NONE,DOMESTIC,0
25.2,LOW,NONE,DOMESTIC,0
1463.1,HIGH,NONE,INTERNATIONAL,0
138.85,LOW,LOW,DOMESTIC,0
254.24,LOW,HIGH,INTERNATIONAL,1
39.12,LOW,NONE,DOMESTIC,0
447.64,LOW,NONE,DOMESTIC,0
91.31,LOW,HIGH,INTERNATIONAL,0
251.86,LOW,NONE,DOMESTIC,0
149.92,LOW,LOW,INTERNATIONAL,0
2958.37,HIGH,NONE,DOMESTIC,0
3196.08,HIGH,NONE,DOMESTIC,0
234.26,LOW,LOW,INTERNATIONAL,0
239.85,LOW,NONE,DOMESTIC,0
132.88,LOW,NONE,DOMESTIC,0
979.2,MEDIUM,NONE,DOMESTIC,0
141.12,LOW,NONE,INTERNATIONAL,0
124.56,LOW,NONE,DOMESTIC,0
824.46,MEDIUM,NONE,DOMESTIC,0
106.37,LOW,MEDIUM,INTERNATIONAL,0
209.07,LOW,NONE,DOMESTIC,0
26.02,LOW,NONE,INTERNATIONAL,0
569.23,MEDIUM,HIGH,INTERNATIONAL,1
3022.37,HIGH,NONE,DOMESTIC,0
582.47,MEDIUM,NONE,INTERNATIONAL,0
1582.97,HIGH,NONE,DOMESTIC,0
70.2,LOW,NONE,DOMESTIC,0
302.68,LOW,MEDIUM,DOMESTIC,0
61.58,LOW,NONE,DOMESTIC,0
161.76,LOW,NONE,DOMESTIC,0
623.98,MEDIUM,NONE,DOMESTIC,0
252.42,LOW,NONE,DOMESTIC,0
32.67,LOW,NONE,DOMESTIC,0
37.28,LOW,NONE,DOMESTIC,1
34.09,LOW,NONE,INTERNATIONAL,0
427.13,LOW,LOW,DOMESTIC,0
3568.44,HIGH,NONE,DOMESTIC,0
1384.29,HIGH,NONE,DOMESTIC,0
17.01,LOW,NONE,DOMESTIC,0
1498.29,HIGH,NONE,DOMESTIC,0
778.81,MEDIUM,NONE,DOMESTIC,0
27.32,LOW,NONE,DOMESTIC,0
146.1,LOW,NONE,INTERNATIONAL,0
965.44,MEDIUM,NONE,DOMESTIC,0
462.53,LOW,NONE,DOMESTIC,0
37.58,LOW,NONE,INTERNATIONAL,0
501.76,MEDIUM,NONE,DOMESTIC,0
12.28,LOW,NONE,DOMESTIC,0
162.85,LOW,NONE,DOMESTIC,0
1022.36,HIGH,NONE,DOMESTIC,0
225.53,LOW,NONE,DOMESTIC,0
112.18,LOW,NONE,DOMESTIC,0
730.88,MEDIUM,NONE,DOMESTIC,0
820.2,MEDIUM,NONE,INTERNATIONAL,0
1289.72,HIGH,NONE,DOMESTIC,0
716.22,MEDIUM,NONE,DOMESTIC,0
947.17,MEDIUM,NONE,DOMESTIC,0
591.73,MEDIUM,HIGH,INTERNATIONAL,0
314.85,LOW,NONE,DOMESTIC,1
248.26,LOW,NONE,DOMESTIC,0
159.7,LOW,NONE,DOMESTIC,0
42.82,LOW,NONE,INTERNATIONAL,0
60.58,LOW,NONE,DOMESTIC,0
150.34,LOW,NONE,DOMESTIC,0
304.78,LOW,NONE,DOMESTIC,0
1538.75,HIGH,NONE,DOMESTIC,0
207.93,LOW,NONE,DOMESTIC,0
852.63,MEDIUM,HIGH,DOMESTIC,0
944.55,MEDIUM,NONE,DOMESTIC,0
160.96,LOW,LOW,INTERNATIONAL,0
491.01,LOW,NONE,INTERNATIONAL,0
158.36,LOW,NONE,DOMESTIC,0
1310.95,HIGH,NONE,DOMESTIC,0
519.06,MEDIUM,HIGH,DOMESTIC,0
44.1,LOW,NONE,DOMESTIC,0
273.61,LOW,NONE,DOMESTIC,0
2035.67,HIGH,NONE,DOMESTIC,0
172.25,LOW,NONE,INTERNATIONAL,0
402.64,LOW,NONE,DOMESTIC,0
459.7,LOW,NONE,INTERNATIONAL,0
54.28,LOW,NONE,DOMESTIC,0
438.38,LOW,NONE,DOMESTIC,0
33.51,LOW,LOW,DOMESTIC,0
94.54,LOW,NONE,DOMESTIC,0
939.98,MEDIUM,NONE,DOMESTIC,0
356.11,LOW,NONE,DOMESTIC,0
145.85,LOW,NONE,DOMESTIC,0
401.96,LOW,NONE,DOMESTIC,0
202.86,LOW,NONE,DOMESTIC,0
223.77,LOW,NONE,DOMESTIC,1
533.97,MEDIUM,NONE,DOMESTIC,0
82.41,LOW,LOW,INTERNATIONAL,0
232.31,LOW,NONE,DOMESTIC,0
144.32,LOW,NONE,DOMESTIC,0
25.87,LOW,NONE,DOMESTIC,0
63.5,LOW,NONE,DOMESTIC,0
1827.5,HIGH,NONE,DOMESTIC,0
369.82,LOW,NONE,DOMESTIC,0
36.85,LOW,NONE,DOMESTIC,0
27.5,LOW,NONE,DOMESTIC,0
189.09,LOW,NONE,DOMESTIC,0
1810.27,HIGH,NONE,INTERNATIONAL,0
170.97,LOW,NONE,INTERNATIONAL,0
1284.44,HIGH,NONE,DOMESTIC,0
353.8,LOW,NONE,DOMESTIC,0
415.64,LOW,NONE,DOMESTIC,0
36.25,LOW,LOW,DOMESTIC,0
779.99,MEDIUM,NONE,DOMESTIC,0
139.98,LOW,NONE,DOMESTIC,0
705.43,MEDIUM,NONE,DOMESTIC,0
73.3,LOW,NONE,DOMESTIC,0
279.4,LOW,NONE,DOMESTIC,0
353.84,LOW,HIGH,INTERNATIONAL,0
178.7,LOW,NONE,INTERNATIONAL,0
379.85,LOW,NONE,DOMESTIC,0
153.54,LOW,NONE,DOMESTIC,0
91.6,LOW,NONE,DOMESTIC,0
1921.82,HIGH,NONE,DOMESTIC,0
906.61,MEDIUM,NONE,DOMESTIC,0
78.76,LOW,LOW,INTERNATIONAL,0
473.91,LOW,NONE,DOMESTIC,0
80.72,LOW,NONE,DOMESTIC,0
44.45,LOW,NONE,INTERNATIONAL,0
888.27,MEDIUM,NONE,DOMESTIC,0
22.05,LOW,NONE,DOMESTIC,0
768.84,MEDIUM,HIGH,INTERNATIONAL,1
156.41,LOW,NONE,INTERNATIONAL,0
165.35,LOW,NONE,DOMESTIC,0
382.52,LOW,NONE,INTERNATIONAL,0
482.15,LOW,NONE,DOMESTIC,0
72.1,LOW,NONE,DOMESTIC,0
579.73,MEDIUM,NONE,DOMESTIC,0
256.38,LOW,NONE,INTERNATIONAL,0
40.36,LOW,LOW,INTERNATIONAL,0
174.91,LOW,NONE,DOMESTIC,0
1419.92,HIGH,NONE,DOMESTIC,0
2115.47,HIGH,NONE,INTERNATIONAL,0
579.43,MEDIUM,NONE,DOMESTIC,0
44.11,LOW,NONE,DOMESTIC,0
426.64,LOW,NONE,INTERNATIONAL,0
693.87,MEDIUM,NONE,DOMESTIC,0
586.01,MEDIUM,NONE,DOMESTIC,0
634.8,MEDIUM,NONE,DOMESTIC,0
359.26,LOW,NONE,DOMESTIC,0
199.51,LOW,NONE,INTERNATIONAL,0
96.77,LOW,NONE,DOMESTIC,0
16.97,LOW,NONE,DOMESTIC,0
347.98,LOW,NONE,DOMESTIC,0
282.82,LOW,NONE,DOMESTIC,0
467.01,LOW,NONE,DOMESTIC,0
36.16,LOW,NONE,DOMESTIC,0
525.53,MEDIUM,NONE,DOMESTIC,0
3523.69,HIGH,NONE,DOMESTIC,1
244.58,LOW,NONE,DOMESTIC,0
202.43,LOW,NONE,DOMESTIC,0
333.88,LOW,NONE,DOMESTIC,0
